Time :0
Waiting clients: { ID: 200; Arrival time: 10; Service time: 5 }

Waiting clients: { ID: 866; Arrival time: 98; Service time: 3 }

Waiting clients: { ID: 911; Arrival time: 98; Service time: 4 }

Waiting clients: { ID: 921; Arrival time: 98; Service time: 4 }

Waiting clients: { ID: 32; Arrival time: 99; Service time: 4 }

Waiting clients: { ID: 319; Arrival time: 99; Service time: 5 }

Waiting clients: { ID: 372; Arrival time: 99; Service time: 5 }

Waiting clients: { ID: 584; Arrival time: 99; Service time: 8 }

Waiting clients: { ID: 674; Arrival time: 99; Service time: 3 }

Waiting clients: { ID: 932; Arrival time: 99; Service time: 6 }

Waiting clients: { ID: 944; Arrival time: 99; Service time: 5 }

Waiting clients: { ID: 958; Arrival time: 99; Service time: 8 }

Queue 1: 
ID: 848; Arrival time: 21; Service time: 7

Queue 2: 

Queue 3: 
ID: 694; Arrival time: 19; Service time: 7

Queue 4: 
ID: 100; Arrival time: 22; Service time: 4
ID: 580; Arrival time: 22; Service time: 8

Queue 5: 
ID: 715; Arrival time: 21; Service time: 8

Queue 6: 
ID: 675; Arrival time: 22; Service time: 6

Queue 7: 
ID: 104; Arrival time: 22; Service time: 6

Queue 8: 

Queue 9: 
ID: 872; Arrival time: 20; Service time: 7

Queue 10: 
ID: 950; Arrival time: 22; Service time: 3

Queue 11: 
ID: 301; Arrival time: 22; Service time: 5

Queue 12: 
ID: 545; Arrival time: 21; Service time: 6

Queue 13: 
ID: 807; Arrival time: 21; Service time: 5

Queue 14: 
ID: 906; Arrival time: 20; Service time: 8

Queue 15: 
ID: 131; Arrival time: 22; Service time: 3
ID: 312; Arrival time: 22; Service time: 3

Queue 16: 
ID: 356; Arrival time: 21; Service time: 7

Queue 17: 
ID: 529; Arrival time: 20; Service time: 8

Queue 18: 
ID: 816; Arrival time: 20; Service time: 7

Queue 19: 
ID: 227; Arrival time: 22; Service time: 6

Queue 20: 
ID: 259; Arrival time: 22; Service time: 8


Time :23
Waiting clients: { ID: 17; Arrival time: 24; Service time: 4 }

Waiting clients: { ID: 380; Arrival time: 24; Service time: 7 }

Waiting clients: { ID: 382; Arrival time: 24; Service time: 5 }

Waiting clients: { ID: 398; Arrival time: 24; Service time: 8 }

Waiting clients: { ID: 520; Arrival time: 24; Service time: 5 }

Waiting clients: { ID: 698; Arrival time: 24; Service time: 6 }

Waiting clients: { ID: 818; Arrival time: 24; Service time: 5 }

Waiting clients: { ID: 875; Arrival time: 24; Service time: 3 }

Waiting clients: { ID: 878; Arrival time: 24; Service time: 8 }

Waiting clients: { ID: 34; Arrival time: 25; Service time: 7 }

Waiting clients: { ID: 50; Arrival time: 25; Service time: 4 }

Waiting clients: { ID: 79; Arrival time: 25; Service time: 6 }

Waiting clients: { ID: 197; Arrival time: 25; Service time: 3 }

Waiting clients: { ID: 243; Arrival time: 25; Service time: 8 }

Waiting clients: { ID: 304; Arrival time: 25; Service time: 5 }

Waiting clients: { ID: 418; Arrival time: 25; Service time: 4 }

Waiting clients: { ID: 692; Arrival time: 25; Service time: 8 }

Waiting clients: { ID: 815; Arrival time: 25; Service time: 6 }

Waiting clients: { ID: 916; Arrival time: 25; Service time: 7 }

Waiting clients: { ID: 86; Arrival time: 26; Service time: 8 }

Waiting clients: { ID: 433; Arrival time: 26; Service time: 6 }

Waiting clients: { ID: 448; Arrival time: 26; Service time: 6 }

Waiting clients: { ID: 527; Arrival time: 26; Service time: 8 }

Waiting clients: { ID: 676; Arrival time: 26; Service time: 8 }

Waiting clients: { ID: 730; Arrival time: 26; Service time: 8 }

Waiting clients: { ID: 805; Arrival time: 26; Service time: 7 }

Waiting clients: { ID: 869; Arrival time: 26; Service time: 7 }

Waiting clients: { ID: 882; Arrival time: 26; Service time: 5 }

Waiting clients: { ID: 87; Arrival time: 27; Service time: 8 }

Waiting clients: { ID: 132; Arrival time: 27; Service time: 3 }

Waiting clients: { ID: 146; Arrival time: 27; Service time: 4 }

Waiting clients: { ID: 247; Arrival time: 27; Service time: 5 }

Waiting clients: { ID: 314; Arrival time: 27; Service time: 6 }

Waiting clients: { ID: 327; Arrival time: 27; Service time: 4 }

Waiting clients: { ID: 332; Arrival time: 27; Service time: 6 }

Waiting clients: { ID: 450; Arrival time: 27; Service time: 6 }

Waiting clients: { ID: 516; Arrival time: 27; Service time: 3 }

Waiting clients: { ID: 534; Arrival time: 27; Service time: 4 }

Waiting clients: { ID: 578; Arrival time: 27; Service time: 5 }

Waiting clients: { ID: 681; Arrival time: 27; Service time: 7 }

Waiting clients: { ID: 695; Arrival time: 27; Service time: 4 }

Waiting clients: { ID: 813; Arrival time: 27; Service time: 3 }

Waiting clients: { ID: 879; Arrival time: 27; Service time: 5 }

Waiting clients: { ID: 962; Arrival time: 27; Service time: 8 }

Waiting clients: { ID: 983; Arrival time: 27; Service time: 4 }

Waiting clients: { ID: 64; Arrival time: 28; Service time: 8 }

Waiting clients: { ID: 120; Arrival time: 28; Service time: 4 }

Waiting clients: { ID: 303; Arrival time: 28; Service time: 3 }

Waiting clients: { ID: 318; Arrival time: 28; Service time: 8 }

Waiting clients: { ID: 339; Arrival time: 28; Service time: 4 }

Waiting clients: { ID: 419; Arrival time: 28; Service time: 7 }

Waiting clients: { ID: 477; Arrival time: 28; Service time: 7 }

Waiting clients: { ID: 483; Arrival time: 28; Service time: 5 }

Waiting clients: { ID: 487; Arrival time: 28; Service time: 3 }

Waiting clients: { ID: 558; Arrival time: 28; Service time: 4 }

Waiting clients: { ID: 612; Arrival time: 28; Service time: 6 }

Waiting clients: { ID: 657; Arrival time: 28; Service time: 6 }

Waiting clients: { ID: 799; Arrival time: 28; Service time: 7 }

Waiting clients: { ID: 801; Arrival time: 28; Service time: 4 }

Waiting clients: { ID: 823; Arrival time: 28; Service time: 7 }

Waiting clients: { ID: 920; Arrival time: 28; Service time: 7 }

Waiting clients: { ID: 927; Arrival time: 28; Service time: 6 }

Waiting clients: { ID: 142; Arrival time: 29; Service time: 8 }

Waiting clients: { ID: 182; Arrival time: 29; Service time: 3 }

Waiting clients: { ID: 191; Arrival time: 29; Service time: 4 }

Waiting clients: { ID: 208; Arrival time: 29; Service time: 7 }

Waiting clients: { ID: 214; Arrival time: 29; Service time: 8 }

Waiting clients: { ID: 229; Arrival time: 29; Service time: 5 }

Waiting clients: { ID: 242; Arrival time: 29; Service time: 4 }

Waiting clients: { ID: 326; Arrival time: 29; Service time: 6 }

Waiting clients: { ID: 406; Arrival time: 29; Service time: 3 }

Waiting clients: { ID: 462; Arrival time: 29; Service time: 7 }

Waiting clients: { ID: 819; Arrival time: 29; Service time: 3 }

Waiting clients: { ID: 851; Arrival time: 29; Service time: 5 }

Waiting clients: { ID: 974; Arrival time: 29; Service time: 6 }

Waiting clients: { ID: 21; Arrival time: 30; Service time: 7 }

Waiting clients: { ID: 254; Arrival time: 30; Service time: 5 }

Waiting clients: { ID: 461; Arrival time: 30; Service time: 3 }

Waiting clients: { ID: 507; Arrival time: 30; Service time: 4 }

Waiting clients: { ID: 510; Arrival time: 30; Service time: 6 }

Waiting clients: { ID: 782; Arrival time: 30; Service time: 3 }

Waiting clients: { ID: 830; Arrival time: 30; Service time: 8 }

Waiting clients: { ID: 940; Arrival time: 30; Service time: 3 }

Waiting clients: { ID: 972; Arrival time: 30; Service time: 6 }

Waiting clients: { ID: 16; Arrival time: 31; Service time: 3 }

Waiting clients: { ID: 83; Arrival time: 31; Service time: 6 }

Waiting clients: { ID: 190; Arrival time: 31; Service time: 3 }

Waiting clients: { ID: 198; Arrival time: 31; Service time: 6 }

Waiting clients: { ID: 203; Arrival time: 31; Service time: 7 }

Waiting clients: { ID: 252; Arrival time: 31; Service time: 7 }

Waiting clients: { ID: 384; Arrival time: 31; Service time: 7 }

Waiting clients: { ID: 399; Arrival time: 31; Service time: 7 }

Waiting clients: { ID: 421; Arrival time: 31; Service time: 7 }

Waiting clients: { ID: 544; Arrival time: 31; Service time: 6 }

Waiting clients: { ID: 596; Arrival time: 31; Service time: 7 }

Waiting clients: { ID: 600; Arrival time: 31; Service time: 4 }

Waiting clients: { ID: 614; Arrival time: 31; Service time: 7 }

Waiting clients: { ID: 644; Arrival time: 31; Service time: 4 }

Waiting clients: { ID: 724; Arrival time: 31; Service time: 4 }

Waiting clients: { ID: 741; Arrival time: 31; Service time: 8 }

Waiting clients: { ID: 745; Arrival time: 31; Service time: 8 }

Waiting clients: { ID: 781; Arrival time: 31; Service time: 3 }

Waiting clients: { ID: 785; Arrival time: 31; Service time: 3 }

Waiting clients: { ID: 952; Arrival time: 31; Service time: 6 }

Waiting clients: { ID: 975; Arrival time: 31; Service time: 6 }

Waiting clients: { ID: 62; Arrival time: 32; Service time: 3 }

Waiting clients: { ID: 165; Arrival time: 32; Service time: 7 }

Waiting clients: { ID: 405; Arrival time: 32; Service time: 8 }

Waiting clients: { ID: 506; Arrival time: 32; Service time: 7 }

Waiting clients: { ID: 606; Arrival time: 32; Service time: 4 }

Waiting clients: { ID: 623; Arrival time: 32; Service time: 5 }

Waiting clients: { ID: 626; Arrival time: 32; Service time: 6 }

Waiting clients: { ID: 658; Arrival time: 32; Service time: 3 }

Waiting clients: { ID: 780; Arrival time: 32; Service time: 3 }

Waiting clients: { ID: 859; Arrival time: 32; Service time: 5 }

Waiting clients: { ID: 931; Arrival time: 32; Service time: 8 }

Waiting clients: { ID: 1; Arrival time: 33; Service time: 3 }

Waiting clients: { ID: 81; Arrival time: 33; Service time: 5 }

Waiting clients: { ID: 235; Arrival time: 33; Service time: 8 }

Waiting clients: { ID: 348; Arrival time: 33; Service time: 3 }

Waiting clients: { ID: 790; Arrival time: 33; Service time: 8 }

Waiting clients: { ID: 809; Arrival time: 33; Service time: 5 }

Waiting clients: { ID: 865; Arrival time: 33; Service time: 6 }

Waiting clients: { ID: 898; Arrival time: 33; Service time: 4 }

Waiting clients: { ID: 909; Arrival time: 33; Service time: 3 }

Waiting clients: { ID: 941; Arrival time: 33; Service time: 5 }

Waiting clients: { ID: 88; Arrival time: 34; Service time: 4 }

Waiting clients: { ID: 310; Arrival time: 34; Service time: 6 }

Waiting clients: { ID: 365; Arrival time: 34; Service time: 3 }

Waiting clients: { ID: 436; Arrival time: 34; Service time: 6 }

Waiting clients: { ID: 655; Arrival time: 34; Service time: 4 }

Waiting clients: { ID: 789; Arrival time: 34; Service time: 8 }

Waiting clients: { ID: 868; Arrival time: 34; Service time: 3 }

Waiting clients: { ID: 51; Arrival time: 35; Service time: 6 }

Waiting clients: { ID: 70; Arrival time: 35; Service time: 7 }

Waiting clients: { ID: 115; Arrival time: 35; Service time: 3 }

Waiting clients: { ID: 497; Arrival time: 35; Service time: 3 }

Waiting clients: { ID: 504; Arrival time: 35; Service time: 8 }

Waiting clients: { ID: 526; Arrival time: 35; Service time: 6 }

Waiting clients: { ID: 634; Arrival time: 35; Service time: 4 }

Waiting clients: { ID: 67; Arrival time: 36; Service time: 8 }

Waiting clients: { ID: 183; Arrival time: 36; Service time: 6 }

Waiting clients: { ID: 325; Arrival time: 36; Service time: 4 }

Waiting clients: { ID: 491; Arrival time: 36; Service time: 5 }

Waiting clients: { ID: 597; Arrival time: 36; Service time: 8 }

Waiting clients: { ID: 629; Arrival time: 36; Service time: 6 }

Waiting clients: { ID: 884; Arrival time: 36; Service time: 8 }

Waiting clients: { ID: 960; Arrival time: 36; Service time: 8 }

Waiting clients: { ID: 35; Arrival time: 37; Service time: 7 }

Waiting clients: { ID: 80; Arrival time: 37; Service time: 8 }

Waiting clients: { ID: 193; Arrival time: 37; Service time: 8 }

Waiting clients: { ID: 294; Arrival time: 37; Service time: 6 }

Waiting clients: { ID: 563; Arrival time: 37; Service time: 5 }

Waiting clients: { ID: 568; Arrival time: 37; Service time: 6 }

Waiting clients: { ID: 603; Arrival time: 37; Service time: 7 }

Waiting clients: { ID: 661; Arrival time: 37; Service time: 7 }

Waiting clients: { ID: 723; Arrival time: 37; Service time: 7 }

Waiting clients: { ID: 732; Arrival time: 37; Service time: 5 }

Waiting clients: { ID: 812; Arrival time: 37; Service time: 4 }

Waiting clients: { ID: 31; Arrival time: 38; Service time: 4 }

Waiting clients: { ID: 152; Arrival time: 38; Service time: 3 }

Waiting clients: { ID: 177; Arrival time: 38; Service time: 6 }

Waiting clients: { ID: 435; Arrival time: 38; Service time: 6 }

Waiting clients: { ID: 475; Arrival time: 38; Service time: 6 }

Waiting clients: { ID: 585; Arrival time: 38; Service time: 4 }

Waiting clients: { ID: 594; Arrival time: 38; Service time: 3 }

Waiting clients: { ID: 853; Arrival time: 38; Service time: 5 }

Waiting clients: { ID: 858; Arrival time: 38; Service time: 4 }

Waiting clients: { ID: 886; Arrival time: 38; Service time: 3 }

Waiting clients: { ID: 937; Arrival time: 38; Service time: 3 }

Waiting clients: { ID: 49; Arrival time: 39; Service time: 4 }

Waiting clients: { ID: 105; Arrival time: 39; Service time: 5 }

Waiting clients: { ID: 276; Arrival time: 39; Service time: 8 }

Waiting clients: { ID: 280; Arrival time: 39; Service time: 6 }

Waiting clients: { ID: 305; Arrival time: 39; Service time: 8 }

Waiting clients: { ID: 341; Arrival time: 39; Service time: 6 }

Waiting clients: { ID: 396; Arrival time: 39; Service time: 4 }

Waiting clients: { ID: 559; Arrival time: 39; Service time: 6 }

Waiting clients: { ID: 565; Arrival time: 39; Service time: 3 }

Waiting clients: { ID: 589; Arrival time: 39; Service time: 8 }

Waiting clients: { ID: 679; Arrival time: 39; Service time: 8 }

Waiting clients: { ID: 703; Arrival time: 39; Service time: 8 }

Waiting clients: { ID: 733; Arrival time: 39; Service time: 3 }

Waiting clients: { ID: 891; Arrival time: 39; Service time: 5 }

Waiting clients: { ID: 25; Arrival time: 40; Service time: 6 }

Waiting clients: { ID: 134; Arrival time: 40; Service time: 7 }

Waiting clients: { ID: 153; Arrival time: 40; Service time: 6 }

Waiting clients: { ID: 256; Arrival time: 40; Service time: 3 }

Waiting clients: { ID: 379; Arrival time: 40; Service time: 7 }

Waiting clients: { ID: 495; Arrival time: 40; Service time: 7 }

Waiting clients: { ID: 718; Arrival time: 40; Service time: 4 }

Waiting clients: { ID: 748; Arrival time: 40; Service time: 7 }

Waiting clients: { ID: 20; Arrival time: 41; Service time: 3 }

Waiting clients: { ID: 269; Arrival time: 41; Service time: 5 }

Waiting clients: { ID: 298; Arrival time: 41; Service time: 4 }

Waiting clients: { ID: 407; Arrival time: 41; Service time: 4 }

Waiting clients: { ID: 476; Arrival time: 41; Service time: 6 }

Waiting clients: { ID: 509; Arrival time: 41; Service time: 7 }

Waiting clients: { ID: 512; Arrival time: 41; Service time: 8 }

Waiting clients: { ID: 539; Arrival time: 41; Service time: 8 }

Waiting clients: { ID: 587; Arrival time: 41; Service time: 3 }

Waiting clients: { ID: 654; Arrival time: 41; Service time: 5 }

Waiting clients: { ID: 709; Arrival time: 41; Service time: 5 }

Waiting clients: { ID: 779; Arrival time: 41; Service time: 3 }

Waiting clients: { ID: 894; Arrival time: 41; Service time: 3 }

Waiting clients: { ID: 65; Arrival time: 42; Service time: 5 }

Waiting clients: { ID: 352; Arrival time: 42; Service time: 8 }

Waiting clients: { ID: 640; Arrival time: 42; Service time: 6 }

Waiting clients: { ID: 643; Arrival time: 42; Service time: 3 }

Waiting clients: { ID: 673; Arrival time: 42; Service time: 4 }

Waiting clients: { ID: 682; Arrival time: 42; Service time: 5 }

Waiting clients: { ID: 719; Arrival time: 42; Service time: 4 }

Waiting clients: { ID: 43; Arrival time: 43; Service time: 6 }

Waiting clients: { ID: 180; Arrival time: 43; Service time: 6 }

Waiting clients: { ID: 334; Arrival time: 43; Service time: 8 }

Waiting clients: { ID: 338; Arrival time: 43; Service time: 4 }

Waiting clients: { ID: 469; Arrival time: 43; Service time: 7 }

Waiting clients: { ID: 493; Arrival time: 43; Service time: 6 }

Waiting clients: { ID: 503; Arrival time: 43; Service time: 4 }

Waiting clients: { ID: 549; Arrival time: 43; Service time: 3 }

Waiting clients: { ID: 664; Arrival time: 43; Service time: 7 }

Waiting clients: { ID: 857; Arrival time: 43; Service time: 4 }

Waiting clients: { ID: 901; Arrival time: 43; Service time: 4 }

Waiting clients: { ID: 18; Arrival time: 44; Service time: 8 }

Waiting clients: { ID: 59; Arrival time: 44; Service time: 5 }

Waiting clients: { ID: 91; Arrival time: 44; Service time: 5 }

Waiting clients: { ID: 156; Arrival time: 44; Service time: 3 }

Waiting clients: { ID: 231; Arrival time: 44; Service time: 8 }

Waiting clients: { ID: 337; Arrival time: 44; Service time: 8 }

Waiting clients: { ID: 444; Arrival time: 44; Service time: 7 }

Waiting clients: { ID: 473; Arrival time: 44; Service time: 4 }

Waiting clients: { ID: 895; Arrival time: 44; Service time: 4 }

Waiting clients: { ID: 92; Arrival time: 45; Service time: 6 }

Waiting clients: { ID: 278; Arrival time: 45; Service time: 6 }

Waiting clients: { ID: 400; Arrival time: 45; Service time: 8 }

Waiting clients: { ID: 449; Arrival time: 45; Service time: 8 }

Waiting clients: { ID: 593; Arrival time: 45; Service time: 7 }

Waiting clients: { ID: 680; Arrival time: 45; Service time: 3 }

Waiting clients: { ID: 751; Arrival time: 45; Service time: 5 }

Waiting clients: { ID: 777; Arrival time: 45; Service time: 7 }

Waiting clients: { ID: 804; Arrival time: 45; Service time: 8 }

Waiting clients: { ID: 820; Arrival time: 45; Service time: 7 }

Waiting clients: { ID: 943; Arrival time: 45; Service time: 4 }

Waiting clients: { ID: 990; Arrival time: 45; Service time: 7 }

Waiting clients: { ID: 993; Arrival time: 45; Service time: 3 }

Waiting clients: { ID: 61; Arrival time: 46; Service time: 5 }

Waiting clients: { ID: 74; Arrival time: 46; Service time: 8 }

Waiting clients: { ID: 93; Arrival time: 46; Service time: 7 }

Waiting clients: { ID: 258; Arrival time: 46; Service time: 8 }

Waiting clients: { ID: 366; Arrival time: 46; Service time: 3 }

Waiting clients: { ID: 636; Arrival time: 46; Service time: 7 }

Waiting clients: { ID: 691; Arrival time: 46; Service time: 5 }

Waiting clients: { ID: 754; Arrival time: 46; Service time: 5 }

Waiting clients: { ID: 791; Arrival time: 46; Service time: 3 }

Waiting clients: { ID: 119; Arrival time: 47; Service time: 5 }

Waiting clients: { ID: 164; Arrival time: 47; Service time: 8 }

Waiting clients: { ID: 306; Arrival time: 47; Service time: 6 }

Waiting clients: { ID: 320; Arrival time: 47; Service time: 7 }

Waiting clients: { ID: 321; Arrival time: 47; Service time: 4 }

Waiting clients: { ID: 402; Arrival time: 47; Service time: 5 }

Waiting clients: { ID: 530; Arrival time: 47; Service time: 7 }

Waiting clients: { ID: 625; Arrival time: 47; Service time: 4 }

Waiting clients: { ID: 717; Arrival time: 47; Service time: 4 }

Waiting clients: { ID: 951; Arrival time: 47; Service time: 4 }

Waiting clients: { ID: 965; Arrival time: 47; Service time: 3 }

Waiting clients: { ID: 966; Arrival time: 47; Service time: 4 }

Waiting clients: { ID: 47; Arrival time: 48; Service time: 7 }

Waiting clients: { ID: 133; Arrival time: 48; Service time: 4 }

Waiting clients: { ID: 492; Arrival time: 48; Service time: 5 }

Waiting clients: { ID: 501; Arrival time: 48; Service time: 5 }

Waiting clients: { ID: 531; Arrival time: 48; Service time: 6 }

Waiting clients: { ID: 586; Arrival time: 48; Service time: 7 }

Waiting clients: { ID: 642; Arrival time: 48; Service time: 8 }

Waiting clients: { ID: 651; Arrival time: 48; Service time: 8 }

Waiting clients: { ID: 667; Arrival time: 48; Service time: 8 }

Waiting clients: { ID: 677; Arrival time: 48; Service time: 3 }

Waiting clients: { ID: 778; Arrival time: 48; Service time: 5 }

Waiting clients: { ID: 867; Arrival time: 48; Service time: 3 }

Waiting clients: { ID: 925; Arrival time: 48; Service time: 6 }

Waiting clients: { ID: 942; Arrival time: 48; Service time: 5 }

Waiting clients: { ID: 979; Arrival time: 48; Service time: 4 }

Waiting clients: { ID: 185; Arrival time: 49; Service time: 4 }

Waiting clients: { ID: 257; Arrival time: 49; Service time: 4 }

Waiting clients: { ID: 302; Arrival time: 49; Service time: 5 }

Waiting clients: { ID: 569; Arrival time: 49; Service time: 7 }

Waiting clients: { ID: 662; Arrival time: 49; Service time: 7 }

Waiting clients: { ID: 672; Arrival time: 49; Service time: 6 }

Waiting clients: { ID: 690; Arrival time: 49; Service time: 8 }

Waiting clients: { ID: 771; Arrival time: 49; Service time: 8 }

Waiting clients: { ID: 794; Arrival time: 49; Service time: 3 }

Waiting clients: { ID: 833; Arrival time: 49; Service time: 7 }

Waiting clients: { ID: 847; Arrival time: 49; Service time: 3 }

Waiting clients: { ID: 852; Arrival time: 49; Service time: 4 }

Waiting clients: { ID: 945; Arrival time: 49; Service time: 4 }

Waiting clients: { ID: 1000; Arrival time: 49; Service time: 8 }

Waiting clients: { ID: 4; Arrival time: 50; Service time: 4 }

Waiting clients: { ID: 19; Arrival time: 50; Service time: 7 }

Waiting clients: { ID: 33; Arrival time: 50; Service time: 5 }

Waiting clients: { ID: 389; Arrival time: 50; Service time: 6 }

Waiting clients: { ID: 540; Arrival time: 50; Service time: 5 }

Waiting clients: { ID: 739; Arrival time: 50; Service time: 4 }

Waiting clients: { ID: 787; Arrival time: 50; Service time: 3 }

Waiting clients: { ID: 864; Arrival time: 50; Service time: 3 }

Waiting clients: { ID: 899; Arrival time: 50; Service time: 3 }

Waiting clients: { ID: 26; Arrival time: 51; Service time: 6 }

Waiting clients: { ID: 89; Arrival time: 51; Service time: 4 }

Waiting clients: { ID: 99; Arrival time: 51; Service time: 7 }

Waiting clients: { ID: 158; Arrival time: 51; Service time: 5 }

Waiting clients: { ID: 186; Arrival time: 51; Service time: 4 }

Waiting clients: { ID: 288; Arrival time: 51; Service time: 4 }

Waiting clients: { ID: 387; Arrival time: 51; Service time: 7 }

Waiting clients: { ID: 422; Arrival time: 51; Service time: 6 }

Waiting clients: { ID: 425; Arrival time: 51; Service time: 3 }

Waiting clients: { ID: 562; Arrival time: 51; Service time: 5 }

Waiting clients: { ID: 624; Arrival time: 51; Service time: 6 }

Waiting clients: { ID: 840; Arrival time: 51; Service time: 3 }

Waiting clients: { ID: 877; Arrival time: 51; Service time: 5 }

Waiting clients: { ID: 903; Arrival time: 51; Service time: 5 }

Waiting clients: { ID: 955; Arrival time: 51; Service time: 4 }

Waiting clients: { ID: 40; Arrival time: 52; Service time: 7 }

Waiting clients: { ID: 53; Arrival time: 52; Service time: 3 }

Waiting clients: { ID: 220; Arrival time: 52; Service time: 7 }

Waiting clients: { ID: 226; Arrival time: 52; Service time: 3 }

Waiting clients: { ID: 246; Arrival time: 52; Service time: 7 }

Waiting clients: { ID: 286; Arrival time: 52; Service time: 3 }

Waiting clients: { ID: 443; Arrival time: 52; Service time: 4 }

Waiting clients: { ID: 536; Arrival time: 52; Service time: 4 }

Waiting clients: { ID: 749; Arrival time: 52; Service time: 6 }

Waiting clients: { ID: 825; Arrival time: 52; Service time: 7 }

Waiting clients: { ID: 849; Arrival time: 52; Service time: 8 }

Waiting clients: { ID: 881; Arrival time: 52; Service time: 6 }

Waiting clients: { ID: 900; Arrival time: 52; Service time: 6 }

Waiting clients: { ID: 954; Arrival time: 52; Service time: 4 }

Waiting clients: { ID: 308; Arrival time: 53; Service time: 8 }

Waiting clients: { ID: 451; Arrival time: 53; Service time: 8 }

Waiting clients: { ID: 546; Arrival time: 53; Service time: 3 }

Waiting clients: { ID: 595; Arrival time: 53; Service time: 7 }

Waiting clients: { ID: 772; Arrival time: 53; Service time: 7 }

Waiting clients: { ID: 802; Arrival time: 53; Service time: 4 }

Waiting clients: { ID: 880; Arrival time: 53; Service time: 7 }

Waiting clients: { ID: 45; Arrival time: 54; Service time: 3 }

Waiting clients: { ID: 60; Arrival time: 54; Service time: 8 }

Waiting clients: { ID: 194; Arrival time: 54; Service time: 6 }

Waiting clients: { ID: 392; Arrival time: 54; Service time: 6 }

Waiting clients: { ID: 423; Arrival time: 54; Service time: 7 }

Waiting clients: { ID: 432; Arrival time: 54; Service time: 6 }

Waiting clients: { ID: 445; Arrival time: 54; Service time: 8 }

Waiting clients: { ID: 513; Arrival time: 54; Service time: 6 }

Waiting clients: { ID: 518; Arrival time: 54; Service time: 7 }

Waiting clients: { ID: 547; Arrival time: 54; Service time: 5 }

Waiting clients: { ID: 722; Arrival time: 54; Service time: 6 }

Waiting clients: { ID: 775; Arrival time: 54; Service time: 5 }

Waiting clients: { ID: 923; Arrival time: 54; Service time: 4 }

Waiting clients: { ID: 934; Arrival time: 54; Service time: 6 }

Waiting clients: { ID: 936; Arrival time: 54; Service time: 7 }

Waiting clients: { ID: 964; Arrival time: 54; Service time: 8 }

Waiting clients: { ID: 10; Arrival time: 55; Service time: 4 }

Waiting clients: { ID: 46; Arrival time: 55; Service time: 3 }

Waiting clients: { ID: 127; Arrival time: 55; Service time: 6 }

Waiting clients: { ID: 207; Arrival time: 55; Service time: 5 }

Waiting clients: { ID: 224; Arrival time: 55; Service time: 5 }

Waiting clients: { ID: 260; Arrival time: 55; Service time: 6 }

Waiting clients: { ID: 468; Arrival time: 55; Service time: 5 }

Waiting clients: { ID: 555; Arrival time: 55; Service time: 7 }

Waiting clients: { ID: 611; Arrival time: 55; Service time: 3 }

Waiting clients: { ID: 630; Arrival time: 55; Service time: 5 }

Waiting clients: { ID: 683; Arrival time: 55; Service time: 7 }

Waiting clients: { ID: 740; Arrival time: 55; Service time: 3 }

Waiting clients: { ID: 746; Arrival time: 55; Service time: 3 }

Waiting clients: { ID: 926; Arrival time: 55; Service time: 5 }

Waiting clients: { ID: 96; Arrival time: 56; Service time: 8 }

Waiting clients: { ID: 106; Arrival time: 56; Service time: 5 }

Waiting clients: { ID: 116; Arrival time: 56; Service time: 5 }

Waiting clients: { ID: 151; Arrival time: 56; Service time: 4 }

Waiting clients: { ID: 253; Arrival time: 56; Service time: 8 }

Waiting clients: { ID: 299; Arrival time: 56; Service time: 8 }

Waiting clients: { ID: 490; Arrival time: 56; Service time: 5 }

Waiting clients: { ID: 537; Arrival time: 56; Service time: 7 }

Waiting clients: { ID: 598; Arrival time: 56; Service time: 7 }

Waiting clients: { ID: 656; Arrival time: 56; Service time: 4 }

Waiting clients: { ID: 687; Arrival time: 56; Service time: 7 }

Waiting clients: { ID: 929; Arrival time: 56; Service time: 6 }

Waiting clients: { ID: 968; Arrival time: 56; Service time: 5 }

Waiting clients: { ID: 28; Arrival time: 57; Service time: 7 }

Waiting clients: { ID: 97; Arrival time: 57; Service time: 4 }

Waiting clients: { ID: 123; Arrival time: 57; Service time: 3 }

Waiting clients: { ID: 273; Arrival time: 57; Service time: 3 }

Waiting clients: { ID: 290; Arrival time: 57; Service time: 8 }

Waiting clients: { ID: 297; Arrival time: 57; Service time: 7 }

Waiting clients: { ID: 358; Arrival time: 57; Service time: 3 }

Waiting clients: { ID: 410; Arrival time: 57; Service time: 4 }

Waiting clients: { ID: 496; Arrival time: 57; Service time: 5 }

Waiting clients: { ID: 641; Arrival time: 57; Service time: 3 }

